Simulation,Nb_agents,Gamma,Alpha,Beta,Blue_time,Red_time,Final_time
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
9,32,0.005,5.0,2.0,6.300000000000001,12.6,18.9
45,32,0.005,5.0,2.0,7.75,13.65,21.4
49,32,0.005,5.0,2.0,9.0,15.0,24.0
49,32,0.005,5.0,2.0,9.0,15.0,24.0
49,32,0.005,5.0,2.0,9.0,15.0,24.0
49,32,0.005,5.0,2.0,9.0,15.0,24.0
49,32,0.005,5.0,2.0,9.0,15.0,24.0
49,32,0.005,5.0,2.0,9.0,15.0,24.0
49,32,0.005,5.0,2.0,9.0,15.0,24.0
49,32,0.005,5.0,2.0,9.0,15.0,24.0
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
49,32,0.005,5.0,2.0,9.0,15.0,24.0
21,32,0.005,5.0,2.0,24.3,29.0,53.3
33,32,0.005,5.0,2.0,21.8,26.5,48.3
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
8,32,0.005,5.0,2.0,12.35,18.4,30.750000000000004
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
13,32,0.005,5.0,2.0,12.85,18.95,31.8
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
8,32,0.005,5.0,2.0,6.8500000000000005,14.8,21.65
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
15,32,0.005,5.0,2.0,6.25,13.85,20.1
10,32,0.005,5.0,2.0,7.0,14.05,21.05
10,32,0.005,5.0,2.0,7.0,14.05,21.05
10,32,0.005,5.0,2.0,7.0,14.05,21.05
10,32,0.005,5.0,2.0,7.0,14.05,21.05
10,32,0.005,5.0,2.0,7.0,14.05,21.05
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
23,32,0.005,5.0,2.0,42.35,200.0,242.35
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
23,32,0.005,5.0,2.0,42.35,200.0,242.35
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
23,32,0.005,5.0,2.0,42.35,200.0,242.35
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
23,32,0.005,5.0,2.0,42.35,200.0,242.35
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
23,32,0.005,5.0,2.0,42.35,200.0,242.35
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
23,32,0.005,5.0,2.0,42.35,200.0,242.35
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
23,32,0.005,5.0,2.0,42.35,200.0,242.35
10,32,0.005,5.0,2.0,7.0,14.05,21.05
21,32,0.005,5.0,2.0,19.3,25.5,44.8
23,32,0.005,5.0,2.0,42.35,200.0,242.35
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
28,32,0.005,5.0,2.0,7.4,13.8,21.200000000000003
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
20,32,0.005,5.0,2.0,6.4,13.25,19.65
30,32,0.005,5.0,2.0,19.3,24.4,43.7
29,32,0.005,5.0,2.0,18.95,23.15,42.1
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
5,32,0.005,5.0,2.0,15.6,20.85,36.45
13,32,0.005,5.0,2.0,30.8,200.0,230.8
5,32,0.005,5.0,2.0,15.6,20.85,36.45
13,32,0.005,5.0,2.0,30.8,200.0,230.8
5,32,0.005,5.0,2.0,15.6,20.85,36.45
13,32,0.005,5.0,2.0,30.8,200.0,230.8
5,32,0.005,5.0,2.0,15.6,20.85,36.45
13,32,0.005,5.0,2.0,30.8,200.0,230.8
5,32,0.005,5.0,2.0,15.6,20.85,36.45
13,32,0.005,5.0,2.0,30.8,200.0,230.8
5,32,0.005,5.0,2.0,15.6,20.85,36.45
13,32,0.005,5.0,2.0,30.8,200.0,230.8
27,33,0.005,5.0,2.0,47.5,120.0,167.5
34,33,0.005,5.0,2.0,13.0,17.75,30.75
34,33,0.005,5.0,2.0,13.0,17.75,30.75
34,33,0.005,5.0,2.0,13.0,17.75,30.75
34,33,0.005,5.0,2.0,13.0,17.75,30.75
34,33,0.005,5.0,2.0,13.0,17.75,30.75
5,33,0.005,5.0,2.0,29.55,34.45,64.0
34,33,0.005,5.0,2.0,13.0,17.75,30.75
5,33,0.005,5.0,2.0,29.55,34.45,64.0
34,33,0.005,5.0,2.0,13.0,17.75,30.75
5,33,0.005,5.0,2.0,29.55,34.45,64.0
34,33,0.005,5.0,2.0,13.0,17.75,30.75
5,33,0.005,5.0,2.0,29.55,34.45,64.0
34,33,0.005,5.0,2.0,13.0,17.75,30.75
5,33,0.005,5.0,2.0,29.55,34.45,64.0
34,33,0.005,5.0,2.0,13.0,17.75,30.75
5,33,0.005,5.0,2.0,29.55,34.45,64.0
34,33,0.005,5.0,2.0,13.0,17.75,30.75
5,33,0.005,5.0,2.0,29.55,34.45,64.0
34,33,0.005,5.0,2.0,13.0,17.75,30.75
5,33,0.005,5.0,2.0,29.55,34.45,64.0
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
35,33,0.005,5.0,2.0,12.9,19.15,32.050000000000004
34,33,0.005,5.0,2.0,12.55,18.7,31.25
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
11,33,0.005,5.0,2.0,24.85,28.75,53.6
38,33,0.005,5.0,2.0,16.150000000000002,25.85,42.0
